Clear Date,Product Code,Symbol,Financial Institutions Long,Financial Institutions Short,Managed Money Long,Managed Money Short,Others Long,Others Short,Physicals Long,Physicals Short,Operators Long,Operators Short,Financial Institutions Long Risk,Financial Institutions Short Risk,Managed Money Long Risk,Managed Money Short Risk,Others Long Risk,Others Short Risk,Physicals Long Risk,Physicals Short Risk,Operators Long Risk,Operators Short Risk,Open Interest
2022-03-18,PTCM,P4TC,32878.68,35886.88,0.0,0.0,0.0,0.0,22213.15,19271.9,0.0,0.0,570.0,4415.0,0.0,0.0,0.0,0.0,11181.1,12018.1,0.0,0.0,55133.16
2022-03-18,SPTM,S10TC,11008.93,15723.0,0.0,0.0,0.0,0.0,8809.2,4100.0,0.0,0.0,995.0,4380.0,0.0,0.0,0.0,0.0,7333.2,2650.03,0.0,0.0,19822.68
2022-03-25,CPTM,C5TC,13508.44,9650.17,0.0,0.0,0.0,0.0,22983.46,33884.21,0.0,0.0,380.0,1420.0,0.0,0.0,0.0,0.0,16179.36,16485.85,0.0,0.0,36516.46
2022-03-25,PTCM,P4TC,26326.79,19563.95,0.0,0.0,0.0,0.0,25820.25,19855.45,0.0,0.0,645.0,4220.0,0.0,0.0,0.0,0.0,15133.9,12361.6,0.0,0.0,52172.66
2022-03-25,SPTM,S10TC,8552.94,11952.0,0.0,0.0,0.0,0.0,9243.0,4155.0,0.0,0.0,1005.0,4105.0,0.0,0.0,0.0,0.0,7939.2,2775.0,0.0,0.0,17802.39
2022-04-01,CPTM,C5TC,11500.07,6608.52,0.0,0.0,1969.65,2286.0,31080.3,35634.4,0.0,0.0,480.0,1475.0,0.0,0.0,0.0,0.0,20264.3,17865.65,0.0,0.0,44732.73
2022-04-01,PTCM,P4TC,21758.37,20403.06,0.0,0.0,7897.65,3573.0,32094.55,37533.5,0.0,0.0,460.0,4196.0,0.0,0.0,0.0,0.0,22093.9,29250.55,0.0,0.0,61934.68
2022-04-01,SPTM,S10TC,9278.0,10842.4,0.0,0.0,2000.0,3142.0,9237.9,6484.0,0.0,0.0,825.0,4020.0,0.0,0.0,0.0,0.0,7953.4,5304.0,0.0,0.0,20624.92
2022-04-08,CPTM,C5TC,11752.67,6786.52,0.0,0.0,1950.45,2281.0,32023.74,36676.64,0.0,0.0,390.0,1495.0,0.0,0.0,0.0,0.0,21186.44,17567.5,0.0,0.0,45905.59
2022-04-08,PTCM,P4TC,20947.18,19923.86,0.0,0.0,7866.1,3727.0,32689.8,37775.7,0.0,0.0,480.0,4341.0,0.0,0.0,0.0,0.0,22303.8,29477.85,0.0,0.0,61678.87
2022-04-08,SPTM,S10TC,8801.0,10822.6,0.0,0.0,2038.0,2775.0,9675.9,6874.0,0.0,0.0,820.0,4175.0,0.0,0.0,0.0,0.0,8088.6,5479.0,0.0,0.0,20608.95
2022-04-14,CPTM,C5TC,13986.56,14137.57,0.0,0.0,7065.45,8019.15,23165.78,21982.23,0.0,0.0,360.0,1490.0,0.0,0.0,0.0,0.0,12920.45,6123.23,0.0,0.0,44395.9
2022-04-14,PTCM,P4TC,24440.21,22176.51,0.0,0.0,13453.25,8604.2,16868.1,24268.2,0.0,0.0,536.0,4067.0,0.0,0.0,0.0,0.0,11448.1,20568.2,0.0,0.0,54944.95
2022-04-14,SPTM,S10TC,10419.8,10375.0,0.0,0.0,2745.9,2845.0,5576.0,5549.0,0.0,0.0,820.0,3965.0,0.0,0.0,0.0,0.0,5171.0,4499.0,0.0,0.0,18856.95
2022-04-22,CPTM,C5TC,9608.15,4635.3,0.0,0.0,2098.85,2286.0,33509.85,38135.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21597.75,18542.8,0.0,0.0,45394.0
2022-04-22,PTCM,P4TC,16511.7,11357.7,0.0,0.0,7998.0,3750.0,37544.9,47275.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25161.5,38080.45,0.0,0.0,62232.55
2022-04-22,SPTM,S10TC,4088.4,3302.0,0.0,0.0,1992.0,2639.0,10490.2,10757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8940.0,9322.0,0.0,0.0,16725.45
2022-04-29,CPTM,C5TC,19250.05,8845.75,0.0,0.0,0.0,0.0,20579.15,30993.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14706.05,15339.15,0.0,0.0,39835.75
2022-04-29,PTCM,P4TC,24076.5,29768.85,0.0,0.0,0.0,0.0,23798.15,18115.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12611.65,12563.25,0.0,0.0,47883.6
2022-04-29,SPTM,S10TC,4934.8,10840.1,0.0,0.0,0.0,0.0,8710.3,2805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7387.6,1710.0,0.0,0.0,13646.09
2022-05-06,CPTM,C5TC,19112.97,8986.26,0.0,0.0,0.0,0.0,21499.4,31816.3,0.0,0.0,370.0,1535.0,0.0,0.0,0.0,0.0,15411.2,15448.1,0.0,0.0,42632.16
2022-05-06,PTCM,P4TC,22471.54,31201.46,0.0,0.0,8535.7,3715.0,23776.65,18745.9,0.0,0.0,551.0,3188.0,0.0,0.0,0.0,0.0,11576.0,12859.9,0.0,0.0,54797.53
2022-05-06,SPTM,S10TC,8008.3,12906.2,0.0,0.0,1690.0,2658.0,8821.4,2905.0,0.0,0.0,815.0,3735.0,0.0,0.0,0.0,0.0,7565.2,1775.0,0.0,0.0,18520.68
2022-05-13,CPTM,C5TC,19042.69,10127.75,0.0,0.0,0.0,0.0,22581.28,31764.83,0.0,0.0,435.0,1945.0,0.0,0.0,0.0,0.0,16725.43,15912.45,0.0,0.0,43618.47
2022-05-13,PTCM,P4TC,22424.01,32700.0,0.0,0.0,9486.7,4435.0,25584.57,19061.87,0.0,0.0,676.18,3803.0,0.0,0.0,0.0,0.0,13034.37,12885.3,0.0,0.0,57506.34
2022-05-13,SPTM,S10TC,7683.99,13103.2,0.0,0.0,1630.0,2753.0,9554.4,2980.0,0.0,0.0,815.0,3765.0,0.0,0.0,0.0,0.0,8032.2,1830.0,0.0,0.0,18867.3
2022-05-20,CPTM,C5TC,19941.19,10850.76,0.0,0.0,2012.2,2206.0,25442.66,34123.76,0.0,0.0,495.0,2385.0,0.0,0.0,0.0,0.0,18312.06,17197.05,0.0,0.0,47405.74
2022-05-20,PTCM,P4TC,20353.23,27792.04,0.0,0.0,9401.65,4455.0,29674.3,26264.9,0.0,0.0,736.75,4039.0,0.0,0.0,0.0,0.0,15981.55,19406.55,0.0,0.0,59443.71
2022-05-20,SPTM,S10TC,6674.2,9550.0,0.0,0.0,1606.0,2709.0,10800.0,6814.6,0.0,0.0,890.0,3885.0,0.0,0.0,0.0,0.0,9184.6,5619.6,0.0,0.0,19081.27
2022-05-27,CPTM,C5TC,11905.91,9835.88,0.0,0.0,1957.0,2131.0,34742.99,36959.69,0.0,0.0,385.0,2650.0,0.0,0.0,0.0,0.0,23240.24,18295.9,0.0,0.0,48844.36
2022-05-27,PTCM,P4TC,19413.17,22325.1,0.0,0.0,9318.75,4455.0,36389.55,39773.8,0.0,0.0,770.17,4034.0,0.0,0.0,0.0,0.0,22762.8,31137.75,0.0,0.0,65437.06
2022-05-27,SPTM,S10TC,7623.8,10749.8,0.0,0.0,1656.0,2754.0,10838.0,6834.0,0.0,0.0,905.0,3780.0,0.0,0.0,0.0,0.0,9202.8,5659.0,0.0,0.0,20383.68
2022-06-03,CPTM,C5TC,0.0,0.0,0.0,0.0,0.0,0.0,7692.4,2667.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5727.0,1223.35,0.0,0.0,7792.14
2022-06-03,PTCM,P4TC,0.0,0.0,0.0,0.0,0.0,0.0,8608.6,5044.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385.0,1855.0,0.0,0.0,8643.17
2022-06-03,SPTM,S10TC,0.0,0.0,0.0,0.0,0.0,0.0,3672.2,820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2655.0,820.0,0.0,0.0,3672.2
2022-06-10,CPTM,C5TC,11840.5,8307.03,0.0,0.0,0.0,0.0,34849.45,38755.55,0.0,0.0,230.0,2530.0,0.0,0.0,0.0,0.0,23029.95,19910.25,0.0,0.0,48638.45
2022-06-10,PTCM,P4TC,18429.81,20112.76,0.0,0.0,9081.47,4240.0,35629.5,39359.3,0.0,0.0,959.8,3822.0,0.0,0.0,0.0,0.0,20908.6,31272.4,0.0,0.0,63296.32
2022-06-10,SPTM,S10TC,7639.0,11014.0,0.0,0.0,1738.0,2732.0,10750.5,6434.0,0.0,0.0,990.0,4110.0,0.0,0.0,0.0,0.0,9374.0,5339.0,0.0,0.0,20276.31
2022-06-17,CPTM,C5TC,11823.27,9209.05,0.0,0.0,0.0,0.0,35602.9,38310.55,0.0,0.0,235.0,2735.0,0.0,0.0,0.0,0.0,23750.6,19555.95,0.0,0.0,49379.89
2022-06-17,PTCM,P4TC,20043.93,20816.56,0.0,0.0,9343.48,4235.0,35641.35,40933.8,0.0,0.0,1159.75,3881.89,0.0,0.0,0.0,0.0,20984.9,32740.75,0.0,0.0,65181.69
2022-06-17,SPTM,S10TC,7769.0,11358.6,0.0,0.0,1841.0,2685.0,10671.2,6309.0,0.0,0.0,1130.0,4170.0,0.0,0.0,0.0,0.0,9283.6,5314.0,0.0,0.0,20431.17
2022-07-01,CPTM,C5TC,18734.04,11011.52,0.0,0.0,1693.2,1471.0,25286.8,33312.4,0.0,0.0,225.0,3090.0,0.0,0.0,0.0,0.0,18561.4,17101.4,0.0,0.0,45710.05
2022-07-01,PTCM,P4TC,21569.77,30635.12,0.0,0.0,8926.5,4220.0,25228.1,20183.5,0.0,0.0,764.0,4298.38,0.0,0.0,0.0,0.0,11824.5,14627.5,0.0,0.0,55728.08
2022-07-01,SPTM,S10TC,6607.0,13586.8,0.0,0.0,1905.0,2510.0,9639.5,1995.0,0.0,0.0,825.0,4410.0,0.0,0.0,0.0,0.0,8404.8,1050.0,0.0,0.0,18150.07
2022-07-08,CPTM,C5TC,19467.55,11171.45,0.0,0.0,2355.95,1796.0,25077.25,33793.25,0.0,0.0,225.0,3140.0,0.0,0.0,0.0,0.0,18803.55,17792.35,0.0,0.0,46899.66
2022-07-08,PTCM,P4TC,23529.47,32562.78,0.0,0.0,8490.94,4175.0,25837.45,20526.55,0.0,0.0,895.13,4736.95,0.0,0.0,0.0,0.0,12070.65,14393.1,0.0,0.0,57853.67
2022-07-08,SPTM,S10TC,6572.0,13526.6,0.0,0.0,1929.0,2569.0,9933.5,2230.0,0.0,0.0,750.0,4320.0,0.0,0.0,0.0,0.0,8649.6,1130.0,0.0,0.0,18432.92
2022-07-15,CPTM,C5TC,19422.87,10969.16,0.0,0.0,2569.05,1861.0,25207.55,34115.25,0.0,0.0,251.11,2796.0,0.0,0.0,0.0,0.0,19645.45,18385.95,0.0,0.0,47196.31
2022-07-15,PTCM,P4TC,21222.58,32300.92,0.0,0.0,9257.0,4710.0,23380.85,15499.2,0.0,0.0,1194.76,4552.16,0.0,0.0,0.0,0.0,9771.7,9961.3,0.0,0.0,53860.52
2022-07-15,SPTM,S10TC,6425.0,12632.0,0.0,0.0,1940.0,2650.0,9047.1,2035.0,0.0,0.0,750.0,4320.0,0.0,0.0,0.0,0.0,7982.0,990.0,0.0,0.0,17411.66
2022-07-22,CPTM,C5TC,12205.54,9965.53,0.0,0.0,2609.8,1811.0,34597.1,36994.6,0.0,0.0,253.21,3016.15,0.0,0.0,0.0,0.0,24515.7,20316.9,0.0,0.0,49410.31
2022-07-22,PTCM,P4TC,18779.21,17364.42,0.0,0.0,9466.88,4715.0,31173.0,35650.65,0.0,0.0,1243.32,4612.78,0.0,0.0,0.0,0.0,17432.45,27972.15,0.0,0.0,59422.42
2022-07-22,SPTM,S10TC,7111.0,9270.2,0.0,0.0,2265.0,2595.0,9427.2,6644.0,0.0,0.0,780.0,4335.0,0.0,0.0,0.0,0.0,8363.2,5574.0,0.0,0.0,18801.76
2022-07-29,CPTM,C5TC,20339.58,11799.09,0.0,0.0,0.0,0.0,22907.5,31584.05,0.0,0.0,253.52,3037.35,0.0,0.0,0.0,0.0,17828.9,16760.3,0.0,0.0,43246.18
2022-07-29,PTCM,P4TC,28024.63,34456.23,0.0,0.0,0.0,0.0,23496.6,17557.0,0.0,0.0,1204.17,4469.17,0.0,0.0,0.0,0.0,10539.8,12332.6,0.0,0.0,51516.33
2022-07-29,SPTM,S10TC,7431.0,14416.5,0.0,0.0,0.0,0.0,9570.5,2585.0,0.0,0.0,800.0,4240.0,0.0,0.0,0.0,0.0,8497.2,1265.0,0.0,0.0,17002.13
2022-08-05,CPTM,C5TC,22380.69,11342.85,0.0,0.0,3589.7,1701.0,24070.4,35733.7,0.0,0.0,237.15,3184.32,0.0,0.0,0.0,0.0,17704.0,20145.04,0.0,0.0,50042.41
2022-08-05,PTCM,P4TC,23259.51,31987.9,0.0,0.0,10032.12,4589.0,22643.6,17696.3,0.0,0.0,1447.25,4675.79,0.0,0.0,0.0,0.0,11142.65,12837.15,0.0,0.0,55937.75
